Order ID,Order Date,Region,Product,Category,Sales,Profit,Quantity
ORD7371,2025-05-18,South,Cabinet,Furniture,140.78,18.65,4
ORD1272,2024-12-06,South,Laptop,Technology,1806.03,115.99,2
ORD8921,2024-11-18,West,Binder,Office Supplies,576.55,104.56,3
ORD7201,2024-09-23,North,Laptop,Technology,923.14,211.75,2
ORD1868,2024-10-08,North,Keyboard,Technology,1563.92,239.55,4
ORD8666,2025-04-28,North,Notebook,Office Supplies,1759.64,329.35,4
ORD9704,2024-11-29,East,Cabinet,Furniture,543.16,56.95,3
ORD5797,2025-03-07,South,Mouse,Technology,1618.82,315.7,1
ORD2565,2025-02-10,South,Laptop,Technology,302.88,21.85,2
ORD3659,2025-01-19,South,Binder,Office Supplies,1877.24,384.14,1
ORD7721,2025-06-18,South,Laptop,Technology,223.4,51.05,3
ORD1664,2024-08-26,North,Table,Furniture,273.18,22.95,2
ORD1438,2024-11-19,East,Chair,Furniture,647.92,159.77,2
ORD5421,2025-04-30,East,Mouse,Technology,546.53,96.42,2
ORD4391,2025-06-05,South,Stapler,Office Supplies,1369.03,134.29,3
ORD7084,2024-09-23,North,Cabinet,Furniture,1803.04,377.66,5
ORD4467,2025-01-08,East,Printer,Technology,1786.56,405.42,3
ORD8766,2025-04-27,South,Monitor,Technology,1015.59,92.0,2
ORD7878,2025-05-13,East,Pen,Office Supplies,1780.65,159.71,3
ORD8539,2024-12-23,North,Paper,Office Supplies,1476.72,269.2,2
ORD9276,2024-12-31,South,Printer,Technology,595.62,90.09,5
ORD8943,2025-01-06,South,Chair,Furniture,366.8,53.44,1
ORD9061,2025-03-31,South,Printer,Technology,1574.88,313.52,4
ORD4736,2025-07-03,North,Paper,Office Supplies,720.42,65.81,3
ORD5437,2025-07-07,East,Stapler,Office Supplies,1064.79,162.91,3
ORD3052,2025-04-21,East,Pen,Office Supplies,1999.41,409.76,3
ORD9014,2025-01-24,North,Cabinet,Furniture,1798.58,265.55,3
ORD5141,2024-10-26,East,Laptop,Technology,751.22,86.57,2
ORD5451,2025-06-12,East,Cabinet,Furniture,181.54,10.13,2
ORD8706,2025-04-10,East,Laptop,Technology,800.04,82.52,3
ORD9150,2024-11-19,East,Stapler,Office Supplies,1419.41,351.42,2
ORD8913,2025-01-02,North,Paper,Office Supplies,1175.46,186.78,5
ORD1078,2025-04-27,West,Desk,Furniture,37.84,9.1,2
ORD8589,2025-01-11,West,Shelf,Furniture,1041.47,148.22,5
ORD3476,2024-10-09,South,Laptop,Technology,1014.4,152.59,3
ORD5941,2024-09-03,South,Pen,Office Supplies,710.52,74.29,3
ORD4074,2024-11-15,South,Printer,Technology,1157.33,212.17,1
ORD4617,2025-06-07,North,Notebook,Office Supplies,815.72,163.14,1
ORD9537,2025-05-31,East,Pen,Office Supplies,103.24,21.54,1
ORD1345,2025-04-19,East,Mouse,Technology,422.1,56.54,5
ORD4606,2024-12-26,North,Stapler,Office Supplies,427.22,37.94,4
ORD2183,2024-11-13,East,Keyboard,Technology,854.28,145.43,2
ORD8256,2024-10-04,West,Pen,Office Supplies,1950.55,256.59,2
ORD2714,2025-04-18,North,Stapler,Office Supplies,1613.78,303.96,5
ORD3572,2025-05-27,East,Table,Furniture,1743.42,196.21,4
ORD1123,2025-03-23,West,Desk,Furniture,826.47,65.66,2
ORD9671,2025-06-16,North,Printer,Technology,1808.61,386.2,5
ORD5078,2025-01-27,South,Chair,Furniture,375.14,91.25,5
ORD3125,2025-02-13,South,Paper,Office Supplies,1535.25,188.21,2
ORD3762,2025-04-08,South,Shelf,Furniture,187.24,23.02,4
ORD9229,2025-07-22,South,Printer,Technology,846.06,123.22,3
ORD6029,2024-08-04,South,Pen,Office Supplies,1197.28,103.34,5
ORD5006,2025-02-19,North,Table,Furniture,249.06,58.84,5
ORD4995,2025-04-14,North,Cabinet,Furniture,448.39,67.23,4
ORD4562,2024-12-04,North,Chair,Furniture,1631.28,362.96,4
ORD6251,2025-01-19,East,Binder,Office Supplies,714.76,113.9,5
ORD1574,2025-03-21,North,Pen,Office Supplies,1722.97,274.97,2
ORD3770,2024-08-12,North,Monitor,Technology,1664.79,367.36,2
ORD7965,2024-12-21,South,Paper,Office Supplies,767.01,120.38,2
ORD9624,2024-09-06,East,Printer,Technology,184.96,11.18,4
ORD9601,2025-03-03,West,Cabinet,Furniture,906.14,89.24,1
ORD2296,2025-07-29,South,Table,Furniture,803.09,162.19,5
ORD6442,2025-03-16,East,Pen,Office Supplies,1679.62,182.85,4
ORD3465,2024-10-09,South,Binder,Office Supplies,1128.21,159.52,3
ORD5900,2025-03-21,West,Binder,Office Supplies,226.83,36.99,4
ORD1338,2024-08-17,West,Shelf,Furniture,1122.52,138.18,3
ORD9054,2025-04-02,East,Desk,Furniture,400.01,70.35,5
ORD1379,2025-03-25,North,Cabinet,Furniture,1439.33,223.44,4
ORD5245,2025-04-27,East,Chair,Furniture,1874.83,355.14,3
ORD4271,2024-08-22,North,Printer,Technology,910.33,136.91,1
ORD2854,2025-04-26,North,Mouse,Technology,930.51,220.08,5
ORD8745,2024-08-15,West,Binder,Office Supplies,1213.84,94.82,3
ORD9726,2025-04-18,East,Shelf,Furniture,884.55,191.84,5
ORD4875,2025-01-03,East,Binder,Office Supplies,1211.55,131.49,1
ORD1956,2025-07-15,South,Stapler,Office Supplies,994.1,209.07,1
ORD6138,2024-12-22,West,Laptop,Technology,127.81,6.8,2
ORD9963,2024-08-03,East,Cabinet,Furniture,537.06,48.37,1
ORD4850,2025-05-07,West,Paper,Office Supplies,1590.97,287.73,4
ORD4672,2025-03-22,West,Pen,Office Supplies,889.72,130.6,4
ORD5693,2025-05-25,West,Keyboard,Technology,659.1,160.39,3
ORD7951,2025-07-14,East,Notebook,Office Supplies,1110.91,201.33,3
ORD9147,2025-05-06,East,Laptop,Technology,940.59,118.8,2
ORD7131,2024-12-01,West,Mouse,Technology,1082.63,72.31,5
ORD2842,2024-10-28,West,Pen,Office Supplies,341.87,66.04,3
ORD8037,2024-09-10,South,Cabinet,Furniture,245.66,31.18,1
ORD3549,2025-01-18,South,Mouse,Technology,1662.97,138.74,2
ORD8633,2025-06-11,North,Cabinet,Furniture,1700.06,136.42,4
ORD2760,2024-12-22,North,Shelf,Furniture,729.36,60.58,2
ORD1452,2025-05-25,North,Keyboard,Technology,741.49,37.31,2
ORD3101,2025-07-16,East,Notebook,Office Supplies,593.25,85.07,2
ORD4755,2025-03-26,West,Shelf,Furniture,1088.81,66.47,5
ORD1614,2024-12-29,South,Notebook,Office Supplies,1527.54,151.83,5
ORD6293,2024-11-22,South,Mouse,Technology,1285.75,136.57,1
ORD9111,2024-08-08,South,Cabinet,Furniture,1646.31,208.29,2
ORD1352,2025-03-14,West,Chair,Furniture,233.37,54.33,5
ORD2272,2025-04-18,East,Paper,Office Supplies,1795.62,220.03,4
ORD5637,2025-05-24,East,Keyboard,Technology,72.36,17.23,5
ORD6847,2024-09-20,East,Desk,Furniture,77.12,13.54,2
ORD4388,2025-02-15,North,Table,Furniture,924.64,132.6,1
ORD1351,2025-04-15,West,Shelf,Furniture,1782.2,190.52,1
ORD6461,2024-12-02,East,Keyboard,Technology,1679.87,203.34,1
ORD7227,2025-02-11,South,Printer,Technology,832.42,146.72,3
ORD5405,2025-03-02,West,Shelf,Furniture,423.11,38.35,2
ORD9926,2025-03-16,South,Binder,Office Supplies,305.34,57.1,3
ORD4028,2024-10-09,East,Desk,Furniture,1815.39,290.85,2
ORD2401,2025-02-02,West,Laptop,Technology,461.7,87.9,2
ORD6177,2024-10-09,East,Mouse,Technology,1067.59,186.6,3
ORD8794,2024-11-22,East,Printer,Technology,434.13,23.62,5
ORD2592,2025-02-02,West,Shelf,Furniture,1099.56,133.76,2
ORD4248,2024-09-11,North,Monitor,Technology,1295.39,239.53,1
ORD1550,2024-12-22,North,Binder,Office Supplies,316.49,20.31,1
ORD9299,2025-07-20,North,Stapler,Office Supplies,137.46,20.59,5
ORD7503,2024-11-06,West,Desk,Furniture,1092.69,258.42,4
ORD8485,2025-07-10,West,Stapler,Office Supplies,1521.12,189.45,3
ORD5001,2024-12-26,North,Table,Furniture,1214.52,148.87,4
ORD8026,2025-03-30,North,Keyboard,Technology,1763.6,124.31,4
ORD1840,2024-11-20,East,Chair,Furniture,330.41,34.31,3
ORD4093,2025-06-27,North,Shelf,Furniture,339.78,43.97,5
ORD2484,2025-05-06,West,Table,Furniture,809.23,95.14,5
ORD4879,2025-06-10,South,Binder,Office Supplies,1382.1,170.06,5
ORD2737,2025-05-17,South,Table,Furniture,1699.72,227.85,1
ORD2222,2024-10-29,South,Table,Furniture,1447.82,150.09,5
ORD1012,2024-12-28,West,Laptop,Technology,1039.23,251.35,4
ORD7493,2025-01-03,East,Mouse,Technology,1177.34,278.33,5
ORD4734,2024-09-27,East,Monitor,Technology,268.9,34.22,1
ORD8763,2024-10-08,North,Table,Furniture,1345.67,272.39,5
ORD1253,2025-07-21,West,Printer,Technology,62.51,11.32,5
ORD9486,2025-07-20,West,Laptop,Technology,1849.38,434.56,2
ORD8419,2025-03-09,West,Cabinet,Furniture,1359.84,87.88,3
ORD3932,2024-09-29,South,Laptop,Technology,713.13,101.85,1
ORD3544,2025-02-12,East,Table,Furniture,1479.55,339.38,2
ORD2744,2025-05-13,West,Binder,Office Supplies,1574.36,216.21,1
ORD4062,2025-07-02,East,Printer,Technology,306.74,76.48,1
ORD4645,2024-12-08,East,Table,Furniture,1731.98,404.07,2
ORD7220,2025-02-11,West,Keyboard,Technology,1640.87,238.21,2
ORD7024,2024-12-12,North,Desk,Furniture,1530.4,145.33,5
ORD8344,2025-07-03,East,Notebook,Office Supplies,1120.71,243.08,1
ORD4840,2025-04-28,East,Chair,Furniture,1323.86,280.46,3
ORD4292,2024-08-28,South,Table,Furniture,1716.21,318.44,1
ORD9920,2025-06-19,West,Mouse,Technology,1732.78,214.7,5
ORD6499,2024-08-20,West,Monitor,Technology,853.81,162.64,5
ORD5760,2025-07-03,East,Keyboard,Technology,1414.9,331.23,5
ORD1736,2025-02-06,West,Monitor,Technology,1781.26,428.7,2
ORD6913,2025-04-01,South,Table,Furniture,939.28,130.04,2
ORD6804,2025-04-25,East,Chair,Furniture,902.94,97.14,5
ORD2840,2025-07-17,North,Notebook,Office Supplies,330.55,20.64,3
ORD5873,2024-08-30,South,Stapler,Office Supplies,814.26,193.73,4
ORD1536,2024-09-01,East,Paper,Office Supplies,583.62,116.22,5
ORD9679,2025-02-10,East,Notebook,Office Supplies,1350.39,333.5,3
ORD2961,2024-10-23,East,Paper,Office Supplies,1991.68,343.99,5
ORD2530,2024-08-09,West,Notebook,Office Supplies,354.42,69.49,2
ORD7888,2025-07-04,West,Desk,Furniture,67.76,6.44,5
ORD1677,2025-07-10,West,Table,Furniture,1557.26,124.74,1
ORD3911,2025-02-05,South,Keyboard,Technology,141.98,30.97,5
ORD4138,2024-09-12,South,Laptop,Technology,1803.42,161.22,3
ORD8619,2025-06-13,South,Keyboard,Technology,283.8,28.7,5
ORD1634,2024-10-04,West,Printer,Technology,1659.63,305.8,1
ORD3789,2024-11-20,West,Mouse,Technology,647.72,121.61,5
ORD6718,2024-11-30,East,Laptop,Technology,171.97,14.7,3
ORD2372,2024-12-12,South,Chair,Furniture,728.04,115.38,2
ORD6623,2024-11-26,West,Mouse,Technology,552.21,131.96,1
ORD6388,2025-02-26,North,Keyboard,Technology,1916.53,423.96,3
ORD4133,2025-04-24,North,Mouse,Technology,302.25,31.17,3
ORD9844,2024-09-26,West,Notebook,Office Supplies,546.04,108.13,5
ORD7720,2024-08-29,East,Stapler,Office Supplies,1811.15,410.38,1
ORD1157,2025-02-20,South,Desk,Furniture,272.34,57.16,4
ORD8046,2024-12-26,East,Mouse,Technology,511.23,100.06,5
ORD6346,2025-03-30,South,Keyboard,Technology,196.43,13.64,5
ORD9860,2025-02-01,North,Stapler,Office Supplies,243.53,36.21,1
ORD5186,2025-05-10,South,Table,Furniture,57.6,3.56,3
ORD2709,2024-10-04,West,Monitor,Technology,1982.49,304.41,1
ORD9484,2025-04-20,East,Monitor,Technology,1422.22,254.36,5
ORD5982,2024-11-02,West,Paper,Office Supplies,1828.25,318.75,2
ORD7830,2025-02-02,West,Binder,Office Supplies,1610.18,124.78,1
ORD9778,2025-02-12,South,Desk,Furniture,1288.36,149.36,4
ORD1968,2025-02-05,East,Chair,Furniture,1769.22,326.95,5
ORD9087,2025-01-24,North,Keyboard,Technology,283.58,46.89,5
ORD3933,2025-07-24,South,Pen,Office Supplies,699.53,74.45,2
ORD2308,2024-12-22,South,Cabinet,Furniture,1796.33,430.69,5
ORD3807,2025-01-31,South,Stapler,Office Supplies,650.52,39.17,1
ORD2315,2024-12-20,North,Stapler,Office Supplies,1260.65,295.4,2
ORD6092,2025-01-10,South,Laptop,Technology,1391.21,252.31,3
ORD1029,2024-08-09,West,Shelf,Furniture,1789.73,143.67,1
ORD1264,2024-08-22,West,Stapler,Office Supplies,798.5,97.42,5
ORD6816,2025-02-27,North,Paper,Office Supplies,376.63,40.03,1
ORD7390,2025-04-19,North,Chair,Furniture,1099.35,106.78,1
ORD1131,2025-01-29,West,Cabinet,Furniture,1330.23,76.05,1
ORD8706,2024-11-29,North,Desk,Furniture,1022.68,230.09,2
ORD7541,2024-09-25,East,Laptop,Technology,638.4,59.58,5
ORD5206,2025-06-02,East,Monitor,Technology,1255.27,247.87,3
ORD2666,2024-08-31,West,Table,Furniture,595.46,53.86,1
ORD8776,2025-07-28,South,Stapler,Office Supplies,1894.89,260.56,3
ORD6119,2024-12-08,West,Notebook,Office Supplies,143.89,23.09,1
ORD3678,2025-06-06,South,Pen,Office Supplies,1072.88,167.83,1
ORD3463,2025-02-17,North,Stapler,Office Supplies,1749.91,321.11,1
ORD7480,2025-07-25,North,Keyboard,Technology,312.64,40.66,2
ORD5301,2024-10-02,East,Mouse,Technology,1475.22,230.54,5
ORD9265,2025-06-06,West,Monitor,Technology,924.4,147.83,3
ORD9169,2025-04-05,South,Pen,Office Supplies,101.77,18.35,4
ORD3601,2024-09-08,South,Desk,Furniture,741.54,183.49,2
ORD8661,2025-07-25,North,Cabinet,Furniture,663.49,113.57,3
ORD3465,2025-05-25,East,Binder,Office Supplies,1621.77,110.97,5
ORD7075,2025-05-07,East,Mouse,Technology,1904.23,134.2,5
ORD8464,2025-05-11,North,Paper,Office Supplies,882.51,195.3,5
ORD4474,2025-06-05,East,Notebook,Office Supplies,1631.07,211.86,3
ORD6780,2025-03-12,East,Cabinet,Furniture,625.78,49.67,2
ORD9498,2025-01-28,South,Chair,Furniture,144.85,18.25,4
ORD8182,2024-11-30,East,Monitor,Technology,1050.08,183.04,1
ORD1662,2024-11-14,East,Shelf,Furniture,1599.91,168.65,5
ORD8217,2025-04-16,East,Notebook,Office Supplies,193.41,37.04,3
ORD4919,2024-10-08,South,Paper,Office Supplies,84.18,20.74,5
ORD6480,2024-10-30,South,Chair,Furniture,1560.28,229.93,3
ORD2186,2025-05-16,South,Desk,Furniture,1443.13,302.2,5
ORD4315,2025-07-12,North,Shelf,Furniture,1483.71,158.7,3
ORD1849,2025-04-18,South,Shelf,Furniture,1279.36,104.0,1
ORD3249,2025-04-09,South,Cabinet,Furniture,1845.41,127.78,5
ORD3007,2024-08-13,West,Printer,Technology,614.44,140.33,4
ORD4508,2025-05-16,North,Mouse,Technology,1500.36,237.62,5
ORD7811,2025-02-24,West,Table,Furniture,1655.59,167.33,4
ORD9811,2024-12-12,North,Table,Furniture,45.78,4.5,1
ORD8072,2025-05-26,East,Notebook,Office Supplies,731.5,105.54,5
ORD7114,2025-06-20,South,Notebook,Office Supplies,1446.6,150.92,2
ORD2391,2025-05-26,West,Pen,Office Supplies,920.54,77.52,4
ORD2626,2025-01-16,West,Binder,Office Supplies,1427.4,229.86,3
ORD1474,2024-11-05,South,Paper,Office Supplies,1133.99,140.02,2
ORD8399,2025-06-07,North,Binder,Office Supplies,210.3,11.68,2
ORD3840,2025-06-15,West,Keyboard,Technology,1138.17,252.93,1
ORD1690,2025-07-14,North,Stapler,Office Supplies,575.61,93.4,3
ORD9065,2024-10-11,South,Keyboard,Technology,1073.08,139.86,5
ORD6263,2025-02-22,West,Binder,Office Supplies,779.38,44.75,1
ORD8202,2024-11-15,South,Mouse,Technology,1008.76,130.05,5
ORD3086,2025-04-28,East,Printer,Technology,1499.55,339.5,1
ORD1804,2025-02-05,East,Printer,Technology,1622.5,368.93,1
ORD1601,2025-07-24,East,Printer,Technology,768.07,159.57,2
ORD6902,2025-03-16,West,Monitor,Technology,943.29,67.41,2
ORD1882,2025-03-10,East,Desk,Furniture,1692.59,326.33,1
ORD7526,2024-11-03,South,Mouse,Technology,1796.65,233.22,4
ORD5466,2024-12-06,East,Pen,Office Supplies,1582.14,346.02,2
ORD3404,2025-03-14,West,Desk,Furniture,1035.13,78.61,5
ORD3360,2025-06-25,East,Table,Furniture,913.72,224.59,4
ORD5191,2025-05-03,East,Monitor,Technology,1993.57,258.82,2
ORD2998,2025-03-07,West,Pen,Office Supplies,223.82,50.43,2
ORD9339,2024-11-14,East,Notebook,Office Supplies,1420.93,211.84,5
ORD3948,2024-08-07,West,Chair,Furniture,1820.41,219.35,3
ORD6114,2025-04-27,West,Shelf,Furniture,253.72,37.8,5
ORD8891,2025-03-12,South,Shelf,Furniture,376.16,76.13,1
ORD9721,2025-07-18,South,Chair,Furniture,1499.59,374.52,1
ORD8402,2025-03-30,North,Cabinet,Furniture,1559.88,164.12,2
ORD2420,2025-01-07,North,Shelf,Furniture,1405.8,224.38,2
ORD6000,2025-06-18,South,Printer,Technology,1788.7,312.65,1
ORD9766,2024-11-24,North,Printer,Technology,557.92,70.05,4
ORD8680,2025-02-27,North,Printer,Technology,1797.52,248.78,5
ORD5053,2024-09-17,West,Chair,Furniture,495.08,81.57,5
ORD7067,2025-05-13,West,Cabinet,Furniture,583.66,104.33,1
ORD4040,2024-10-18,North,Desk,Furniture,276.21,68.15,1
ORD5234,2025-07-11,West,Chair,Furniture,765.9,51.51,5
ORD1303,2024-08-14,South,Pen,Office Supplies,270.79,53.44,1
ORD6512,2024-11-11,West,Shelf,Furniture,1771.34,291.01,4
ORD4286,2025-06-15,North,Laptop,Technology,1035.95,133.38,2
ORD9422,2025-05-04,North,Pen,Office Supplies,1175.23,214.93,2
ORD1803,2024-07-30,North,Shelf,Furniture,1456.56,363.13,3
ORD8681,2024-12-19,East,Table,Furniture,1711.61,386.1,2
ORD1727,2025-07-02,South,Notebook,Office Supplies,1515.7,225.38,4
ORD1708,2025-05-26,South,Pen,Office Supplies,342.56,23.83,2
ORD5877,2025-07-28,South,Notebook,Office Supplies,910.17,97.41,5
ORD2712,2025-04-24,East,Desk,Furniture,1227.94,184.44,4
ORD2063,2024-11-09,East,Table,Furniture,279.82,65.2,4
ORD7153,2024-10-24,North,Binder,Office Supplies,692.9,172.98,1
ORD4591,2024-11-07,South,Laptop,Technology,499.72,97.56,4
ORD2388,2024-09-07,West,Laptop,Technology,157.81,17.6,5
ORD1137,2025-06-27,South,Chair,Furniture,260.54,32.36,2
ORD9682,2025-04-03,West,Notebook,Office Supplies,1346.88,169.65,2
ORD6498,2025-05-23,North,Binder,Office Supplies,1545.43,212.77,4
ORD6775,2025-02-19,North,Shelf,Furniture,474.0,26.54,4
ORD8956,2025-07-25,South,Monitor,Technology,276.87,21.27,3
ORD7596,2025-03-29,East,Notebook,Office Supplies,1262.08,223.34,3
ORD4716,2025-05-29,West,Table,Furniture,382.26,76.27,3
ORD6940,2024-12-07,North,Pen,Office Supplies,806.05,165.53,1
ORD4500,2025-05-18,East,Table,Furniture,1055.88,211.22,2
ORD9784,2025-07-11,West,Desk,Furniture,1041.42,168.84,5
ORD8935,2024-09-08,South,Laptop,Technology,1423.24,225.88,2
ORD5534,2024-12-01,West,Cabinet,Furniture,320.95,16.68,4
ORD9396,2025-03-08,North,Laptop,Technology,1227.45,84.8,3
ORD4385,2025-03-07,East,Laptop,Technology,1901.82,152.07,3
ORD8299,2024-11-12,South,Shelf,Furniture,1388.97,299.07,2
ORD4057,2025-01-17,West,Mouse,Technology,205.73,15.06,3
ORD5392,2024-09-24,North,Keyboard,Technology,1634.45,243.85,4
ORD9518,2024-09-01,West,Monitor,Technology,955.69,157.2,1
ORD1559,2025-04-13,North,Printer,Technology,1235.22,224.57,3
ORD8140,2024-10-01,West,Cabinet,Furniture,1829.37,289.66,5
ORD9640,2024-09-17,North,Binder,Office Supplies,393.57,59.05,4
ORD3916,2025-03-17,East,Binder,Office Supplies,497.87,95.06,1
ORD9950,2024-12-28,West,Keyboard,Technology,1732.77,88.86,4
ORD8765,2025-05-10,West,Cabinet,Furniture,164.28,18.05,5
ORD7639,2025-07-03,South,Mouse,Technology,1689.3,204.15,1
ORD7418,2025-01-12,West,Binder,Office Supplies,1568.58,268.75,4
ORD6221,2025-01-24,North,Printer,Technology,292.8,31.83,1
ORD2251,2025-03-19,East,Paper,Office Supplies,1156.0,278.55,3
ORD5793,2024-11-05,East,Paper,Office Supplies,1482.07,79.14,5
ORD1600,2025-02-08,West,Pen,Office Supplies,1936.39,377.16,5
ORD4909,2024-11-02,West,Binder,Office Supplies,1801.68,341.53,5
ORD5444,2025-05-10,South,Paper,Office Supplies,334.89,77.07,5
ORD5326,2025-04-06,West,Pen,Office Supplies,1881.16,283.3,4
ORD9443,2024-08-26,North,Shelf,Furniture,593.23,135.4,5
ORD8654,2025-03-24,South,Keyboard,Technology,1146.97,190.63,4
ORD6640,2024-09-29,North,Notebook,Office Supplies,1359.36,261.94,2
ORD8536,2024-08-04,South,Binder,Office Supplies,1347.46,179.82,1
ORD9431,2024-09-02,North,Table,Furniture,1780.66,173.58,2
ORD7918,2024-08-12,East,Cabinet,Furniture,846.2,83.76,4
ORD4298,2025-02-26,South,Chair,Furniture,1418.14,253.48,3
ORD2917,2024-08-18,West,Laptop,Technology,833.07,143.7,1
ORD4321,2024-09-06,North,Notebook,Office Supplies,1160.22,71.87,1
ORD9253,2025-04-06,North,Laptop,Technology,216.61,38.38,5
ORD6678,2025-05-14,East,Keyboard,Technology,492.65,33.33,4
ORD5507,2025-01-22,West,Monitor,Technology,140.1,17.32,1
ORD6745,2025-05-13,North,Stapler,Office Supplies,1191.54,241.02,1
ORD1801,2024-11-20,East,Mouse,Technology,1119.48,172.86,1
ORD4878,2024-09-04,North,Laptop,Technology,1678.64,308.9,3
ORD7741,2025-03-15,North,Pen,Office Supplies,305.54,53.36,4
ORD1202,2024-09-18,North,Monitor,Technology,1113.59,132.07,4
ORD1258,2024-11-11,North,Printer,Technology,1580.47,328.14,3
ORD8010,2024-12-14,South,Table,Furniture,1552.88,150.63,4
ORD6531,2024-11-15,North,Notebook,Office Supplies,1961.4,162.39,5
ORD1698,2024-10-20,South,Laptop,Technology,996.26,239.93,2
ORD2356,2024-11-28,West,Notebook,Office Supplies,1483.38,117.04,3
ORD8222,2025-01-27,West,Keyboard,Technology,1654.16,271.28,5
ORD6932,2024-10-07,East,Monitor,Technology,1881.21,201.88,5
ORD3276,2024-12-15,North,Shelf,Furniture,80.52,18.25,2
ORD2064,2024-10-20,South,Table,Furniture,1913.98,166.01,3
ORD1517,2024-09-06,North,Chair,Furniture,1554.96,376.73,4
ORD1082,2025-04-20,East,Chair,Furniture,1160.45,239.63,5
ORD8170,2025-03-04,South,Chair,Furniture,1091.62,142.77,4
ORD8349,2024-11-25,East,Mouse,Technology,1524.31,307.54,3
ORD6914,2025-07-26,North,Pen,Office Supplies,1346.55,272.61,1
ORD2777,2025-07-06,West,Mouse,Technology,422.56,65.39,3
ORD4041,2025-01-19,East,Laptop,Technology,1056.8,149.13,2
ORD8805,2024-11-06,West,Mouse,Technology,1203.66,78.76,4
ORD8625,2024-09-09,West,Notebook,Office Supplies,1164.0,234.25,1
ORD9234,2025-06-05,West,Pen,Office Supplies,461.62,76.03,5
ORD1124,2025-04-18,East,Paper,Office Supplies,433.68,40.01,5
ORD1990,2025-02-23,East,Cabinet,Furniture,1536.72,330.23,3
ORD1858,2024-10-26,West,Laptop,Technology,428.28,81.55,4
ORD6046,2025-05-23,East,Chair,Furniture,727.85,181.18,5
ORD3272,2025-05-16,East,Pen,Office Supplies,435.48,95.73,2
ORD8939,2025-04-29,North,Stapler,Office Supplies,1933.39,386.3,2
ORD7674,2024-11-28,South,Paper,Office Supplies,1284.57,256.02,5
ORD2271,2025-04-26,South,Shelf,Furniture,749.69,152.06,5
ORD8069,2025-01-09,North,Stapler,Office Supplies,666.47,98.22,4
ORD6260,2025-04-17,South,Desk,Furniture,21.43,4.37,2
ORD7586,2025-06-15,West,Laptop,Technology,1534.44,268.19,3
ORD5456,2024-11-14,North,Table,Furniture,1515.39,143.9,1
ORD5084,2024-11-30,West,Shelf,Furniture,470.65,99.78,2
ORD6062,2024-12-07,East,Desk,Furniture,41.24,2.99,4
ORD3710,2024-09-16,North,Desk,Furniture,511.57,92.73,5
ORD3664,2025-02-08,West,Pen,Office Supplies,937.5,73.63,2
ORD9512,2024-08-15,North,Monitor,Technology,1387.57,99.99,4
ORD4791,2025-04-29,East,Laptop,Technology,636.56,54.99,5
ORD2368,2025-02-20,West,Pen,Office Supplies,1061.21,232.59,3
ORD2745,2024-12-11,West,Printer,Technology,949.92,210.46,1
ORD1058,2025-05-25,East,Table,Furniture,1627.78,310.81,4
ORD3291,2024-10-25,West,Chair,Furniture,780.38,54.6,4
ORD2048,2025-04-23,West,Keyboard,Technology,952.61,186.07,1
ORD5421,2025-07-03,East,Desk,Furniture,1388.89,79.13,3
ORD5180,2025-01-26,North,Desk,Furniture,1346.76,187.98,3
ORD7007,2024-11-18,North,Table,Furniture,785.74,184.12,5
ORD3855,2024-09-05,North,Mouse,Technology,1989.84,344.31,2
ORD4720,2024-08-05,North,Printer,Technology,1167.32,291.43,5
ORD7793,2025-05-07,South,Shelf,Furniture,1074.62,207.08,1
ORD8206,2024-09-28,North,Cabinet,Furniture,1486.62,301.23,5
ORD1334,2025-05-11,South,Pen,Office Supplies,1401.71,153.93,3
ORD4564,2024-10-21,West,Monitor,Technology,1359.42,93.55,4
ORD9717,2025-01-23,North,Mouse,Technology,334.77,19.78,2
ORD8169,2025-07-02,North,Desk,Furniture,579.07,104.31,4
ORD3166,2025-05-30,West,Laptop,Technology,1786.89,305.49,2
ORD6703,2024-09-06,South,Binder,Office Supplies,644.47,155.1,3
ORD1937,2024-12-28,West,Desk,Furniture,75.08,13.28,3
ORD7810,2024-10-03,West,Shelf,Furniture,1158.66,227.97,4
ORD2413,2025-02-13,West,Chair,Furniture,1157.68,118.62,5
ORD9790,2025-06-18,North,Notebook,Office Supplies,1255.25,249.23,5
ORD5651,2025-04-26,North,Pen,Office Supplies,1283.34,113.08,3
ORD5122,2025-03-24,South,Desk,Furniture,1283.7,164.59,2
ORD6117,2025-03-02,West,Mouse,Technology,1199.79,297.87,2
ORD8175,2025-06-21,North,Table,Furniture,865.58,103.93,4
ORD1877,2024-12-23,West,Printer,Technology,1212.07,154.12,4
ORD9952,2024-12-28,North,Pen,Office Supplies,42.89,7.86,1
ORD5484,2024-09-08,East,Monitor,Technology,1658.25,93.05,4
ORD3675,2025-06-07,North,Table,Furniture,173.61,42.0,4
ORD7056,2024-08-09,East,Notebook,Office Supplies,1299.49,140.79,1
ORD7584,2024-11-29,East,Stapler,Office Supplies,1488.32,196.3,5
ORD9036,2025-01-21,North,Shelf,Furniture,961.37,91.08,2
ORD8593,2024-09-09,North,Laptop,Technology,1438.67,203.41,2
ORD2060,2025-06-11,North,Binder,Office Supplies,863.4,83.33,1
ORD7370,2025-01-28,East,Binder,Office Supplies,713.76,177.28,1
ORD7442,2025-06-21,East,Binder,Office Supplies,1207.03,292.87,3
